index,logits,ee,Prediction,Category,Ligand,Boron_reagent,Substrate,family,fold,set
269.0,3.6752796173095703,96.0,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,O=C/C=C/c1ccccc1,fam6,8,train
236.0,2.266309976577759,93.5,1.0,1.0,COc1ccc(C2=C[C@H]3C=C[C@]2(C)C[C@@]3(C)OC)cc1,OB(O)c1ccccc1,O=C1C=CCO1,fam5,8,train
2.0,0.9986406564712524,79.0,1.0,1.0,C=CCC1=C[C@]2(C)C=C[C@H]1[C@](C)(OC)C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam6,9,test
7.0,0.049524396657943726,94.0,1.0,1.0,CO[C@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam6,9,test
14.0,-12.97594928741455,5.0,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,CCC/C=C/C(=O)OC(C)C,fam1,9,test
21.0,-6.570374488830566,1.8333333730697632,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,Cc1ccccc1B(O)O,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,9,test
33.0,-9.986519813537598,2.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,Cc1cccc(C)c1OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,9,test
40.0,-4.581668853759766,3.1666667461395264,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,Cc1ccccc1B(O)O,O=C1C=CCCC1,fam2,9,test
47.0,-2.3178699016571045,8.5,0.0,0.0,Cc1ccccc1C1=C[C@H]2CC[C@@H]1C=C2c1ccccc1C,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,9,test
50.0,-1.8923075199127197,9.5,0.0,0.0,Cc1cc(C)cc(C2=C[C@H]3CC[C@@H]2C=C3c2cc(C)cc(C)c2)c1,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,9,test
72.0,-6.7186479568481445,3.25,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,COc1cccc(B(O)O)c1,CC(=O)/C=C/C(C)C,fam8,9,test
75.0,-9.2628812789917,2.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1cccc2ccccc12,CC(=O)/C=C/C(C)C,fam8,9,test
78.0,-8.18884563446045,2.75,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1cccc(Cl)c1,CC(=O)/C=C/C1CCCC1,fam8,9,test
85.0,-11.100558280944824,8.125,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam8,9,test
91.0,-3.6754472255706787,6.0,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccc(Cl)cc3)[C@@]1(C)C=C2c1ccc(Cl)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,9,test
96.0,-5.574985504150391,7.5,0.0,0.0,Cc1cc(C)cc(C2=C[C@H]3CC[C@@H]2C=C3c2cc(C)cc(C)c2)c1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam3,9,test
101.0,0.6185188293457031,94.5,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1ccc(C(F)(F)F)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,9,test
113.0,0.11105677485466003,91.0,1.0,1.0,Cc1cc(C)c(CC2=C[C@H]3C[C@@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1cccc(Cl)c1,O=C1C=CC(=O)N1C1CCCCC1,fam1,9,test
116.0,0.348747581243515,92.0,1.0,1.0,Cc1cc(C)c(CC2=C[C@H]3C[C@@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccc2ccccc2c1,O=C1C=CC(=O)N1C1CCCCC1,fam1,9,test
117.0,-10.471636772155762,1.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,9,test
121.0,0.3054146468639374,95.5,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1ccc2ccccc2c1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,9,test
134.0,-8.570578575134277,0.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1cccc(Cl)c1,O=C1C=CC2(OCCO2)c2ccccc21,fam3,9,test
137.0,-4.804791450500488,2.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc2c(c1)OCO2,O=C1C=CC2(OCCO2)c2ccccc21,fam3,9,test
142.0,-5.558603286743164,2.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCO1,fam3,9,test
163.0,-15.156758308410645,1.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc(Br)cc1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,9,test
165.0,-5.218371391296387,0.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,COCC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,9,test
174.0,-10.190913200378418,2.5,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1cccc(Cl)c1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,9,test
198.0,-7.832010269165039,24.0,0.0,0.0,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,9,test
206.0,-4.719945430755615,2.0,0.0,0.0,C[C@@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@](C)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,O=C1C=CCC1,fam4,9,test
235.0,-2.866006851196289,4.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam2,9,test
240.0,4.420362949371338,92.5,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,OB(O)c1ccccc1,O=C1C=CCO1,fam5,9,test
264.0,0.6534028053283691,94.5,1.0,1.0,CC(C)CC1=C[C@@H]2C[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C1C=CCC1,fam1,9,test
272.0,2.7086427211761475,96.5,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,COc1ccc(/C=C/C=O)cc1,fam6,9,test
273.0,4.1378254890441895,95.5,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C/C=C/c1ccc(F)cc1,fam6,9,test
286.0,5.661722660064697,95.5,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,COc1ccc(/C=C/C(=O)OC(C)(C)C)cc1,fam6,9,test
287.0,3.5923736095428467,74.0,1.0,1.0,C=CCC1=C[C@]2(C)C[C@](C)(OC)[C@H]1C=C2c1ccccc1,COc1ccc(B(O)O)cc1,O=C/C=C/c1ccccc1,fam6,9,test
289.0,8.434535026550293,95.5,1.0,1.0,C=CCC1=C[C@]2(C)C[C@](C)(OC)[C@H]1C=C2c1ccccc1,COc1ccc(B(O)O)cc1,O=C(/C=C/c1ccccc1)OCc1ccccc1,fam6,9,test
303.0,-0.43655267357826233,1.5,0.0,0.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,CC(C)(C)c1ccc(B(O)O)cc1,O=C1C=CCCC1,fam7,9,test
313.0,-1.2584573030471802,1.5,0.0,0.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,Cc1cc(C)cc(B(O)O)c1,O=C1C=CCCC1,fam7,9,test
314.0,2.1446785926818848,87.5,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,OB(O)c1cccc2ccccc12,O=C1C=CCCC1,fam5,9,test
326.0,-8.256349563598633,4.5,0.0,0.0,CC1=C[C@@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CCCC/C=C/c1ccc([N+](=O)[O-])cn1,fam7,9,test
331.0,-6.911473274230957,6.5,0.0,0.0,CC1=C[C@@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CCCC/C=C/c1ccc([N+](=O)[O-])c(C)c1,fam7,9,test
350.0,-0.11831143498420715,6.0,0.0,0.0,CO[C@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam6,9,test
380.0,2.497354507446289,89.0,1.0,1.0,CC(C)(C)c1ccc(C2=C[C@@]3(C)C(c4ccc(C(C)(C)C)cc4)=C[C@@H]2C3(C)C)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,9,test
394.0,0.23350080847740173,2.5,1.0,0.0,C=CCC1=C[C@H]2C[C@@H]1C=C2CC=C,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,9,test
403.0,3.1067686080932617,98.0,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,9,test
424.0,10.11611270904541,97.0,1.0,1.0,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,CC(=O)/C=C/c1ccc(F)cc1,fam8,9,test
429.0,-3.063438892364502,5.0,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,9,test
470.0,4.996822357177734,96.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCCC1,fam3,9,test
481.0,3.412398099899292,98.75,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,COc1ccc(B(O)O)cc1OC,O=C1C=CC2(OCCO2)c2ccccc21,fam3,9,test
502.0,4.325562000274658,99.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,Cc1ccccc1B(O)O,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,9,test
505.0,5.06313419342041,99.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc(F)cc1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,9,test
506.0,11.094115257263184,99.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc(Br)cc1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,9,test
519.0,8.973793983459473,98.0,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,COc1ccc(B(O)O)cc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,9,test
523.0,4.648113250732422,93.0,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCC1,fam3,9,test
548.0,4.211956024169922,99.0,1.0,1.0,COc1ccc(C2=C[C@]3(C)CC[C@@]2(C)C=C3c2ccc(OC)cc2)cc1,OB(O)c1ccccc1,Cc1ccc2oc(=O)ccc2c1,fam4,9,test
563.0,-0.36181536316871643,93.75,0.0,1.0,COC(=O)[C@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@](C(=O)OC)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,9,test
565.0,0.9499756097793579,98.0,1.0,1.0,COC(C)(C)C1=C[C@H]2C=C[C@@H]1C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,9,test
576.0,2.7152435779571533,97.0,1.0,1.0,CC(C)(OCOCc1ccccc1)C1=C[C@H]2C=C[C@@H]1C2,OB(O)c1ccccc1,O=C1C=CCCCC1,fam1,9,test
593.0,-0.14248576760292053,6.0,0.0,0.0,C=CCC1=C[C@]2(C)C[C@@](C)(OC)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,C/C=C/C(=O)OC,fam6,9,test
597.0,-1.3451344966888428,2.0,0.0,0.0,C=CCC1=C[C@]2(C)C[C@@](C)(OC)[C@H]1C=C2CC(C)C,c1ccc(B2OCCO2)cc1,O=C1C=CCCC1,fam6,9,test
600.0,1.592360258102417,97.0,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C1C=CCC1,fam6,9,test
610.0,-4.958543300628662,5.5,0.0,0.0,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,COC(=O)c1cccc(B(O)O)c1,O=C/C=C/c1ccccc1,fam6,9,test
621.0,-10.041850090026855,3.5,0.0,0.0,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1cccnc1,fam6,9,test
628.0,-9.202898979187012,3.5,0.0,0.0,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1cccc(F)c1,fam6,9,test
659.0,9.16490650177002,98.0,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,c1ccc2cc(B3OB(c4ccc5ccccc5c4)OB(c4ccc5ccccc5c4)O3)ccc2c1,O=C1C=CCCC1,fam1,9,test
670.0,6.238227844238281,97.5,1.0,1.0,CC1=C[C@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@@H]1C[C@@H]2C(C)C,CC1(C)OB(c2ccccc2O)OC1(C)C,CCC/C=C/c1ncc(C(F)(F)F)cc1Cl,fam7,9,test
673.0,8.351579666137695,96.5,1.0,1.0,CC1=C[C@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CC(C)(C)[Si](C)(C)OCCC/C=C/c1ccc([N+](=O)[O-])cc1,fam7,9,test
683.0,2.129180669784546,98.0,1.0,1.0,CC1=C[C@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=[N+]([O-])c1ccc(/C=C/CCc2ccccc2)cc1,fam7,9,test
685.0,1.763102650642395,99.69999694824219,1.0,1.0,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)/C=C/c1ccccc1,O=C1C=CCCC1,fam7,9,test
220.0,-1.3132017850875854,6.25,0.0,0.0,COC(=O)[C@@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@](C(=O)OC)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,9,train
398.0,1.2798144817352295,97.5,1.0,1.0,CC1=C[C@H]2C(CO)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=C1C=CCCC1,fam7,9,train
488.0,13.630579948425293,98.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc(Br)cc1,COC(=O)/C(C#N)=C/c1ccccc1,fam3,9,train
498.0,14.950095176696777,99.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,COC(=O)/C(C#N)=C/c1cc(C)ccc1OCc1ccccc1,fam3,9,train
389.0,6.635079860687256,98.25,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,9,train
446.0,1.98973548412323,92.5,1.0,1.0,CC(C)CC(O)(CC(C)C)C1=C[C@H]2C=C[C@@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCCC1,fam3,9,train
457.0,-1.1689528226852417,8.0,0.0,0.0,Cc1cc(C)c(CC2=C[C@@H]3C[C@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,COc1ccc(B(O)O)cc1,O=C1C=CC(=O)N1C1CCCCC1,fam1,9,train
251.0,2.1045315265655518,95.5,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C1C=CCO1,fam6,9,train
236.0,2.6615524291992188,93.5,1.0,1.0,COc1ccc(C2=C[C@H]3C=C[C@]2(C)C[C@@]3(C)OC)cc1,OB(O)c1ccccc1,O=C1C=CCO1,fam5,9,train
53.0,1.2853074073791504,97.5,1.0,1.0,C1=C(C2CCCCC2)[C@@H]2C=C(C3CCCCC3)[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,9,train
164.0,-5.959255695343018,1.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc2ccccc2c1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,9,train
372.0,7.285140514373779,99.5,1.0,1.0,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,OB(O)c1ccc(F)cc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,9,train
604.0,0.7265748381614685,95.0,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)/C=C/c1ccccc1,O=C1C=CCC1,fam6,9,train
347.0,-2.207303524017334,9.0,0.0,0.0,CCCC1=C[C@]2(C)C[C@@](C)(OC)[C@H]1C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam6,9,train
253.0,0.38864487409591675,1.0,1.0,0.0,CO[C@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,Cc1ccc2oc(=O)ccc2c1,fam6,9,train
550.0,3.5120139122009277,97.5,1.0,1.0,C[C@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@](C)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,C/C=C/C(=O)CC,fam4,9,train
254.0,3.44276762008667,98.0,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,c1ccc(B2OCCO2)cc1,O=C1C=CCCC1,fam6,9,train
149.0,-12.16351318359375,1.75,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,Cc1ccccc1B(O)O,COC(=O)/C(C#N)=C/c1ccc(OC)cc1,fam3,9,train
463.0,-1.6973756551742554,5.0,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1cccc2ccccc12,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,9,train
49.0,-2.055133104324341,2.5,0.0,0.0,COc1ccc(C2=C[C@H]3CC[C@@H]2C=C3c2ccc(OC)cc2)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,9,train
177.0,-9.520341873168945,3.5,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccc2ccccc2c1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,9,train
508.0,8.002338409423828,99.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,COCC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,9,train
131.0,-5.224823474884033,2.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,COc1ccc(B(O)O)cc1,CCCCC/C=C/C(C)=O,fam3,9,train
591.0,-0.09570390731096268,5.0,0.0,0.0,C=CCC1=C[C@]2(C)C[C@@](C)(OC)[C@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,CC(=O)/C=C/c1ccccc1,fam6,9,train
138.0,-2.116668224334717,1.25,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,COc1ccc(B(O)O)cc1OC,O=C1C=CC2(OCCO2)c2ccccc21,fam3,9,train
256.0,1.5667369365692139,98.5,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,O=C1C=CCCC1,fam6,9,train
483.0,3.6275930404663086,99.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,COc1ccc(B(O)O)cc1OC,O=C1C=CC2(OCCO2)c2cc3c(cc21)OCO3,fam3,9,train
363.0,7.460058689117432,98.7249984741211,1.0,1.0,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,9,train
582.0,-2.5034019947052,3.5,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,OB(O)c1ccccc1,O=C1C=CCCCC1,fam5,9,train
379.0,13.669835090637207,77.0,1.0,1.0,Cc1ccc(C2=C[C@@]3(C)C(c4ccc(C)cc4)=C[C@@H]2C3(C)C)cc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,9,train
304.0,4.509603023529053,99.0,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,OB(O)c1ccc(F)cc1,O=C1C=CCCC1,fam5,9,train
501.0,6.2552595138549805,99.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,9,train
4.0,2.9403491020202637,91.0,1.0,1.0,CCCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam6,9,train
444.0,-0.9055796265602112,5.5,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccc(C(F)(F)F)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,9,train
485.0,6.65243673324585,97.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCO1,fam3,9,train
589.0,-1.6351056098937988,1.5,0.0,0.0,C=CCC1=C[C@]2(C)C[C@@](C)(OC)[C@H]1C=C2CC(C)C,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,O=C1C=CCC1,fam6,9,train
571.0,-2.6609392166137695,8.5,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccc(C(C)(C)C)cc1,OB(O)c1ccccc1,O=C1C=CCO1,fam5,9,train
496.0,14.532675743103027,98.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,COC(=O)/C(C#N)=C/c1ccccc1C,fam3,9,train
332.0,-11.02630615234375,3.0,0.0,0.0,CC1=C[C@@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=[N+]([O-])c1ccc(/C=C/CCc2ccccc2)cc1,fam7,9,train
192.0,12.506390571594238,96.0,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,C/C=C/C(=O)NCc1ccccc1,fam3,9,train
608.0,2.0337085723876953,99.5999984741211,1.0,1.0,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccc(C(F)(F)F)cc1,O=C1C=CCCC1,fam7,9,train
82.0,-9.278388977050781,1.0,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,C/C=C/C(=O)OC(C)(C)C,fam8,9,train
619.0,-9.162361145019531,4.0,0.0,0.0,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccco1,fam6,9,train
41.0,-3.0045793056488037,2.0,0.0,0.0,CC1=C[C@@H]2C(C(=O)Oc3c(C(C)C)cccc3C(C)C)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1C=Cc1ccccc1,O=C1C=CCCC1,fam7,9,train
156.0,-12.62558364868164,1.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,COC(=O)/C(C#N)=C/c1ccc2ccccc2c1,fam3,9,train
115.0,2.087254524230957,92.5,1.0,1.0,Cc1cc(C)c(CC2=C[C@H]3C[C@@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccc(F)cc1,O=C1C=CC(=O)N1C1CCCCC1,fam1,9,train
37.0,-2.0442416667938232,11.0,0.0,0.0,CC(C)(C)c1ccc(C2=C[C@]3(C)C(c4ccc(C(C)(C)C)cc4)=C[C@H]2C3(C)C)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,9,train
